Lat,Lon,Mcc,Mnc,Lac,Cellid,Range,Nbsamples,Createdat,Updatedat,Needscomputation,Country,Operator,,
26.408955,50.068871,420,3,3328,21862986,0,"<ahref=""/mesure/map/303823"">1</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303823"">Show</a>","<ahref=""/cell/map/303823"">Map</a>"
26.4006632,50.058449,420,3,3328,21854496,0,"<ahref=""/mesure/map/303822"">1</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303822"">Show</a>","<ahref=""/cell/map/303822"">Map</a>"
26.384136,50.0384897,420,3,3329,21844157,0,"<ahref=""/mesure/map/303821"">1</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303821"">Show</a>","<ahref=""/cell/map/303821"">Map</a>"
26.38889065,50.03719261,420,3,3328,21854535,0,"<ahref=""/mesure/map/303820"">8</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303820"">Show</a>","<ahref=""/cell/map/303820"">Map</a>"
26.3979806,50.04374155,420,3,3328,21844186,0,"<ahref=""/mesure/map/303819"">2</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303819"">Show</a>","<ahref=""/cell/map/303819"">Map</a></table>"
26.4863906,50.20315776,420,3,3329,21853926,0,"<ahref=""/mesure/map/303818"">33</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303818"">Show</a>","<ahref=""/cell/map/303818"">Map</a>"
26.48109168,50.19523736,420,3,3329,21853927,0,"<ahref=""/mesure/map/303817"">5</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303817"">Show</a>","<ahref=""/cell/map/303817"">Map</a>"
26.47598163,50.19338788,420,3,3329,21853935,0,"<ahref=""/mesure/map/303816"">21</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303816"">Show</a>","<ahref=""/cell/map/303816"">Map</a>"
26.47500958,50.19770761,420,3,3329,21853936,0,"<ahref=""/mesure/map/303815"">54</a>",MonApr0617:59:47+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303815"">Show</a>","<ahref=""/cell/map/303815"">Map</a>"
26.42298735,50.16274264,420,3,3329,21853985,0,"<ahref=""/mesure/map/303814"">92</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303814"">Show</a>","<ahref=""/cell/map/303814"">Map</a>"
26.42417888,50.14930085,420,3,3329,21861076,0,"<ahref=""/mesure/map/303813"">33</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303813"">Show</a>","<ahref=""/cell/map/303813"">Map</a>"
26.43691747,50.1319329,420,3,3329,21861075,0,"<ahref=""/mesure/map/303812"">46</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303812"">Show</a>","<ahref=""/cell/map/303812"">Map</a>"
26.43455493,50.12768091,420,3,3329,21861976,0,"<ahref=""/mesure/map/303811"">7</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303811"">Show</a>","<ahref=""/cell/map/303811"">Map</a>"
26.43483468,50.12821351,420,3,3329,21861975,0,"<ahref=""/mesure/map/303810"">14</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303810"">Show</a>","<ahref=""/cell/map/303810"">Map</a>"
26.43643225,50.13048155,420,3,3329,21854096,0,"<ahref=""/mesure/map/303809"">24</a>",MonApr0617:59:46+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303809"">Show</a>","<ahref=""/cell/map/303809"">Map</a>"
26.43967655,50.12480205,420,3,3329,21854097,0,"<ahref=""/mesure/map/303808"">2</a>",MonApr0617:59:45+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303808"">Show</a>","<ahref=""/cell/map/303808"">Map</a>"
26.44222828,50.11704438,420,3,3329,21854146,0,"<ahref=""/mesure/map/303807"">17</a>",MonApr0617:59:45+02002009,TueSep0101:34:03+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303807"">Show</a>","<ahref=""/cell/map/303807"">Map</a>"
26.44203375,50.11465538,420,3,3329,21854147,0,"<ahref=""/mesure/map/303806"">22</a>",MonApr0617:59:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303806"">Show</a>","<ahref=""/cell/map/303806"">Map</a>"
26.45247694,50.17971131,420,3,3329,21859886,0,"<ahref=""/mesure/map/303805"">7</a>",MonApr0617:59:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303805"">Show</a>","<ahref=""/cell/map/303805"">Map</a>"
26.45918555,50.18375596,420,3,3329,21853937,0,"<ahref=""/mesure/map/303804"">75</a>",MonApr0617:59:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303804"">Show</a>","<ahref=""/cell/map/303804"">Map</a>"
26.3978066,50.0923643,420,3,3329,21854396,0,"<ahref=""/mesure/map/303803"">1</a>",MonApr0617:59:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303803"">Show</a>","<ahref=""/cell/map/303803"">Map</a>"
26.43433604,50.08462612,420,3,3329,21844257,0,"<ahref=""/mesure/map/303802"">10</a>",MonApr0617:59:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303802"">Show</a>","<ahref=""/cell/map/303802"">Map</a>"
26.45383336,50.09728418,420,3,3329,21846385,0,"<ahref=""/mesure/map/303801"">30</a>",MonApr0617:59:44+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303801"">Show</a>","<ahref=""/cell/map/303801"">Map</a>"
26.45471102,50.09546379,420,3,3329,21859566,0,"<ahref=""/mesure/map/303800"">77</a>",MonApr0617:59:44+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303800"">Show</a>","<ahref=""/cell/map/303800"">Map</a>"
26.45444844,50.0928729,420,3,3329,21854307,0,"<ahref=""/mesure/map/303799"">51</a>",MonApr0617:59:44+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303799"">Show</a>","<ahref=""/cell/map/303799"">Map</a>"
24.47285315,39.6129602,420,3,4231,40613,0,"<ahref=""/mesure/map/303798"">2</a>",MonApr0617:59:38+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303798"">Show</a>","<ahref=""/cell/map/303798"">Map</a>"
24.47285018,39.61322883,420,3,4131,64493,0,"<ahref=""/mesure/map/303797"">4</a>",MonApr0617:59:38+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303797"">Show</a>","<ahref=""/cell/map/303797"">Map</a>"
24.4716816,39.61303626,420,3,4231,40551,0,"<ahref=""/mesure/map/303796"">10</a>",MonApr0617:59:37+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303796"">Show</a>","<ahref=""/cell/map/303796"">Map</a>"
24.47142535,39.61288946,420,3,4231,41961,0,"<ahref=""/mesure/map/303795"">33</a>",MonApr0617:59:36+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303795"">Show</a>","<ahref=""/cell/map/303795"">Map</a>"
24.47100682,39.61186614,420,3,4231,40543,0,"<ahref=""/mesure/map/303794"">5</a>",MonApr0617:59:35+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303794"">Show</a>","<ahref=""/cell/map/303794"">Map</a>"
24.46829686,39.6111527,420,3,4231,41242,0,"<ahref=""/mesure/map/303793"">21</a>",MonApr0617:59:35+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303793"">Show</a>","<ahref=""/cell/map/303793"">Map</a>"
24.47031519,39.61119645,420,3,4231,41951,0,"<ahref=""/mesure/map/303792"">26</a>",MonApr0617:59:34+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303792"">Show</a>","<ahref=""/cell/map/303792"">Map</a>"
24.47054503,39.61127142,420,3,4231,41111,0,"<ahref=""/mesure/map/303791"">6</a>",MonApr0617:59:34+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303791"">Show</a>","<ahref=""/cell/map/303791"">Map</a>"
24.47086424,39.61193029,420,3,4231,41964,0,"<ahref=""/mesure/map/303790"">23</a>",MonApr0617:59:34+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303790"">Show</a>","<ahref=""/cell/map/303790"">Map</a>"
17.17307787,42.64584449,420,3,6031,60511,0,"<ahref=""/mesure/map/303789"">27</a>",MonApr0617:59:30+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303789"">Show</a>","<ahref=""/cell/map/303789"">Map</a>"
17.16210647,42.64599578,420,3,6031,60541,0,"<ahref=""/mesure/map/303788"">14</a>",MonApr0617:59:06+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303788"">Show</a>","<ahref=""/cell/map/303788"">Map</a>"
17.17607062,42.6448428,420,3,6031,61171,0,"<ahref=""/mesure/map/303787"">73</a>",MonApr0617:59:04+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303787"">Show</a>","<ahref=""/cell/map/303787"">Map</a>"
21.49549308,39.18222308,420,3,2111,21383,0,"<ahref=""/mesure/map/303786"">5</a>",MonApr0617:58:18+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303786"">Show</a>","<ahref=""/cell/map/303786"">Map</a>"
21.49607487,39.18197536,420,3,2112,21303,0,"<ahref=""/mesure/map/303785"">11</a>",MonApr0617:58:18+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303785"">Show</a>","<ahref=""/cell/map/303785"">Map</a>"
21.49773529,39.18121334,420,3,2112,21293,0,"<ahref=""/mesure/map/303784"">29</a>",MonApr0617:58:18+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303784"">Show</a>","<ahref=""/cell/map/303784"">Map</a>"
21.50777089,39.17673125,420,3,2112,20141,0,"<ahref=""/mesure/map/303783"">49</a>",MonApr0617:58:16+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303783"">Show</a>","<ahref=""/cell/map/303783"">Map</a>"
21.50695475,39.17392334,420,3,2112,20112,0,"<ahref=""/mesure/map/303782"">17</a>",MonApr0617:58:15+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303782"">Show</a>","<ahref=""/cell/map/303782"">Map</a>"
21.50376167,39.17354582,420,3,2112,28412,0,"<ahref=""/mesure/map/303781"">35</a>",MonApr0617:58:15+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303781"">Show</a>","<ahref=""/cell/map/303781"">Map</a>"
21.5026623,39.17654016,420,3,2112,28913,0,"<ahref=""/mesure/map/303780"">63</a>",MonApr0617:58:15+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303780"">Show</a>","<ahref=""/cell/map/303780"">Map</a>"
21.4983503,39.17245773,420,3,2112,20143,0,"<ahref=""/mesure/map/303779"">35</a>",MonApr0617:58:14+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303779"">Show</a>","<ahref=""/cell/map/303779"">Map</a>"
21.49237462,39.17444112,420,3,2111,28063,0,"<ahref=""/mesure/map/303778"">38</a>",MonApr0617:58:13+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303778"">Show</a>","<ahref=""/cell/map/303778"">Map</a>"
21.48634731,39.17587709,420,3,2111,28062,0,"<ahref=""/mesure/map/303777"">38</a>",MonApr0617:58:12+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303777"">Show</a>","<ahref=""/cell/map/303777"">Map</a>"
21.48034233,39.17643733,420,3,2111,20201,0,"<ahref=""/mesure/map/303776"">34</a>",MonApr0617:58:12+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303776"">Show</a>","<ahref=""/cell/map/303776"">Map</a>"
21.47575611,39.17678679,420,3,2111,20203,0,"<ahref=""/mesure/map/303775"">21</a>",MonApr0617:58:11+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303775"">Show</a>","<ahref=""/cell/map/303775"">Map</a>"
21.47116732,39.17743164,420,3,2111,23411,0,"<ahref=""/mesure/map/303774"">25</a>",MonApr0617:58:10+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303774"">Show</a>","<ahref=""/cell/map/303774"">Map</a>"
21.46575386,39.17852966,420,3,2111,21323,0,"<ahref=""/mesure/map/303773"">33</a>",MonApr0617:58:10+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303773"">Show</a>","<ahref=""/cell/map/303773"">Map</a>"
21.4624455,39.17925334,420,3,2111,21322,0,"<ahref=""/mesure/map/303772"">9</a>",MonApr0617:58:10+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303772"">Show</a>","<ahref=""/cell/map/303772"">Map</a>"
21.46043783,39.18101477,420,3,2111,20263,0,"<ahref=""/mesure/map/303771"">23</a>",MonApr0617:58:09+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303771"">Show</a>","<ahref=""/cell/map/303771"">Map</a>"
21.45949391,39.18576205,420,3,2111,21433,0,"<ahref=""/mesure/map/303770"">13</a>",MonApr0617:58:09+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303770"">Show</a>","<ahref=""/cell/map/303770"">Map</a>"
21.45938002,39.18773513,420,3,2111,20262,0,"<ahref=""/mesure/map/303769"">32</a>",MonApr0617:58:08+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303769"">Show</a>","<ahref=""/cell/map/303769"">Map</a>"
21.45914101,39.19432987,420,3,2111,21441,0,"<ahref=""/mesure/map/303768"">23</a>",MonApr0617:58:08+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303768"">Show</a>","<ahref=""/cell/map/303768"">Map</a>"
21.45901292,39.19916596,420,3,2111,21491,0,"<ahref=""/mesure/map/303767"">18</a>",MonApr0617:58:07+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303767"">Show</a>","<ahref=""/cell/map/303767"">Map</a>"
21.45891631,39.20362434,420,3,2111,21561,0,"<ahref=""/mesure/map/303766"">26</a>",MonApr0617:58:07+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303766"">Show</a>","<ahref=""/cell/map/303766"">Map</a>"
21.45876268,39.20834726,420,3,2111,21562,0,"<ahref=""/mesure/map/303765"">25</a>",MonApr0617:58:07+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303765"">Show</a>","<ahref=""/cell/map/303765"">Map</a>"
21.4576769,39.21297477,420,3,2041,20353,0,"<ahref=""/mesure/map/303764"">33</a>",MonApr0617:58:05+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303764"">Show</a>","<ahref=""/cell/map/303764"">Map</a>"
21.45571233,39.21729905,420,3,2041,20352,0,"<ahref=""/mesure/map/303763"">24</a>",MonApr0617:58:05+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303763"">Show</a>","<ahref=""/cell/map/303763"">Map</a>"
21.45254058,39.22433932,420,3,2111,21991,0,"<ahref=""/mesure/map/303762"">66</a>",MonApr0617:58:04+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303762"">Show</a>","<ahref=""/cell/map/303762"">Map</a>"
21.45034485,39.23881855,420,3,2111,22011,0,"<ahref=""/mesure/map/303761"">76</a>",MonApr0617:58:02+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303761"">Show</a>","<ahref=""/cell/map/303761"">Map</a>"
21.44975493,39.24873401,420,3,2041,57802,0,"<ahref=""/mesure/map/303760"">12</a>",MonApr0617:58:02+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303760"">Show</a>","<ahref=""/cell/map/303760"">Map</a>"
21.44956261,39.25192763,420,3,2041,23301,0,"<ahref=""/mesure/map/303759"">18</a>",MonApr0617:58:01+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303759"">Show</a>","<ahref=""/cell/map/303759"">Map</a>"
21.42089644,39.32814447,420,3,2141,22341,0,"<ahref=""/mesure/map/303758"">55</a>",MonApr0617:57:59+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303758"">Show</a>","<ahref=""/cell/map/303758"">Map</a>"
21.41619824,39.36203455,420,3,2141,22462,0,"<ahref=""/mesure/map/303757"">14</a>",MonApr0617:57:56+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303757"">Show</a>","<ahref=""/cell/map/303757"">Map</a>"
21.44881876,39.31883901,420,3,2141,23453,0,"<ahref=""/mesure/map/303756"">14</a>",MonApr0617:57:45+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303756"">Show</a>","<ahref=""/cell/map/303756"">Map</a>"
21.45489184,39.31808325,420,3,2141,22932,0,"<ahref=""/mesure/map/303755"">27</a>",MonApr0617:57:43+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303755"">Show</a>","<ahref=""/cell/map/303755"">Map</a>"
21.4527969,39.3181515,420,3,2141,23451,0,"<ahref=""/mesure/map/303754"">61</a>",MonApr0617:57:43+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303754"">Show</a>","<ahref=""/cell/map/303754"">Map</a>"
21.44909662,39.31936626,420,3,2141,23452,0,"<ahref=""/mesure/map/303753"">60</a>",MonApr0617:57:42+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303753"">Show</a>","<ahref=""/cell/map/303753"">Map</a>"
21.44941423,39.32345966,420,3,2141,22453,0,"<ahref=""/mesure/map/303752"">41</a>",MonApr0617:57:42+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303752"">Show</a>","<ahref=""/cell/map/303752"">Map</a>"
21.44552486,39.33271334,420,3,2141,22452,0,"<ahref=""/mesure/map/303751"">187</a>",MonApr0617:57:40+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303751"">Show</a>","<ahref=""/cell/map/303751"">Map</a>"
21.43661746,39.34933703,420,3,2141,22953,0,"<ahref=""/mesure/map/303750"">263</a>",MonApr0617:57:38+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303750"">Show</a>","<ahref=""/cell/map/303750"">Map</a>"
24.47287369,39.61317228,420,3,4231,40642,0,"<ahref=""/mesure/map/303749"">13</a>",MonApr0617:57:32+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303749"">Show</a>","<ahref=""/cell/map/303749"">Map</a>"
24.47312346,39.61312886,420,3,4231,40644,0,"<ahref=""/mesure/map/303748"">11</a>",MonApr0617:57:32+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303748"">Show</a>","<ahref=""/cell/map/303748"">Map</a>"
24.47295647,39.61313495,420,3,4231,40633,0,"<ahref=""/mesure/map/303747"">102</a>",MonApr0617:57:31+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303747"">Show</a>","<ahref=""/cell/map/303747"">Map</a>"
24.47286515,39.6133324,420,3,4131,41233,0,"<ahref=""/mesure/map/303746"">2</a>",MonApr0617:57:31+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303746"">Show</a>","<ahref=""/cell/map/303746"">Map</a>"
24.47300339,39.61308703,420,3,4131,42953,0,"<ahref=""/mesure/map/303745"">9</a>",MonApr0617:57:31+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303745"">Show</a>","<ahref=""/cell/map/303745"">Map</a>"
17.18547603,42.64190465,420,3,6031,60523,0,"<ahref=""/mesure/map/303744"">13</a>",MonApr0617:57:17+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303744"">Show</a>","<ahref=""/cell/map/303744"">Map</a>"
17.19060704,42.64034655,420,3,6031,61141,0,"<ahref=""/mesure/map/303743"">23</a>",MonApr0617:57:17+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303743"">Show</a>","<ahref=""/cell/map/303743"">Map</a>"
17.31553465,42.7424128,420,3,6036,60641,0,"<ahref=""/mesure/map/303742"">102</a>",MonApr0617:57:07+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303742"">Show</a>","<ahref=""/cell/map/303742"">Map</a>"
17.33508943,42.75999498,420,3,7032,61203,0,"<ahref=""/mesure/map/303741"">224</a>",MonApr0617:56:43+02002009,TueSep0101:34:02+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303741"">Show</a>","<ahref=""/cell/map/303741"">Map</a>"
17.3157924,42.76157638,420,3,7032,61213,0,"<ahref=""/mesure/map/303740"">44</a>",MonApr0617:56:42+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303740"">Show</a>","<ahref=""/cell/map/303740"">Map</a>"
17.31399155,42.75758923,420,3,7032,61223,0,"<ahref=""/mesure/map/303739"">138</a>",MonApr0617:56:42+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303739"">Show</a>","<ahref=""/cell/map/303739"">Map</a>"
17.13585711,42.64845369,420,3,6031,61142,0,"<ahref=""/mesure/map/303738"">38</a>",MonApr0617:56:36+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303738"">Show</a>","<ahref=""/cell/map/303738"">Map</a>"
25.39116053,49.59094719,420,3,3031,38173,0,"<ahref=""/mesure/map/303737"">7</a>",MonApr0617:56:35+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303737"">Show</a>","<ahref=""/cell/map/303737"">Map</a>"
25.39241298,49.58969056,420,3,3316,21663828,0,"<ahref=""/mesure/map/303736"">21</a>",MonApr0617:56:34+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303736"">Show</a>","<ahref=""/cell/map/303736"">Map</a>"
25.39142732,49.58689178,420,3,3317,21658678,0,"<ahref=""/mesure/map/303735"">12</a>",MonApr0617:56:33+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303735"">Show</a>","<ahref=""/cell/map/303735"">Map</a>"
17.13835026,42.64672859,420,3,6031,60532,0,"<ahref=""/mesure/map/303734"">274</a>",MonApr0617:56:07+02002009,TueSep0101:34:01+02002009,FALSE,SaudiArabia,EtihadEtisalat/Mobiliy,"<ahref=""/cell/show/303734"">Show</a>","<ahref=""/cell/map/303734"">Map</a>"
