Id,ProjectName,Country,Town,Latitude,Longitude,Scope,Technology,Capacitym3d,Feedwater,Offtaker,Units,Contractdate,Onlinedate,Status,Rawwatersalinity,Powerconsumption,Contractscope,Dealstructure,EstimatedEPCcost,Currency,EPCContractordesal1,EPCContractordesal2,EPCContractordesal3,EPCContractordesal4,EPCContractordesal5
36288,Hail,Saudi Arabia,Hail,18.5463889,42.0488889,Desalination Plant,RO (Reverse osmosis),180,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1980,1981,Presumed Offline,,,EPC,,190000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36326,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),151,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1980,1981,Presumed Offline,,,EPC,,160000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36324,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),1,1983,1983,Presumed Offline,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36322,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),113,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1983,1983,Presumed Offline,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36321,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),113,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1979,1979,Presumed Offline,,,EPC,,120000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36316,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),290,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1981,1982,Presumed Offline,,,EPC,,100000,USD,Culligan Hellas SA,,,,
35657,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),350,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1983,1983,Presumed Offline,,,EPC,,,,VEOLIA METITO ARABIA INDUSTRIES,,,,
36328,Hofuf,Saudi Arabia,Hofuf,25.3783333,49.5866667,Desalination Plant,RO (Reverse osmosis),189,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1982,1983,Presumed Offline,,,EPC,,200000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36336,Jammoum,Saudi Arabia,Jammoum,,,Desalination Plant,RO (Reverse osmosis),246,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1982,1982,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36344,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1984,1984,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36376,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),246,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1980,1980,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36408,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),120,Seawater (TDS 20000ppm - 50000ppm),Demonstration,1,1981,1982,Presumed Offline,,,EPC,,500000,USD,Hitachi Zosen Corporation,,,,
36458,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),180,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Offline,,,EPC,,190000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36423,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),240,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1978,1979,Presumed Offline,,,EPC,,250000,USD,Sasakura Engineering Co., Ltd ,,,,
36342,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1983,1983,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36421,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),567,Seawater (TDS 20000ppm - 50000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),1,1982,1983,Presumed Offline,,,EPC,,1500000,USD,POLYMETRICS,,,,
36471,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),377,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1982,1983,Presumed Offline,,,EPC,,300000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36404,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),12105,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),9,1976,1978,Presumed Offline,,,EPC,,31160000,USD,Koch Membrane Systems,,,,
36439,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),1200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1984,1984,Presumed Offline,,,EPC,,200000,USD,VA TECHNOLOGIES,,,,
36419,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1979,1981,Presumed Offline,,,EPC,,1330000,USD,Osmotec,,,,
36454,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),151,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Offline,,,EPC,,160000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36370,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),151,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1984,1984,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36501,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1976,1977,Presumed Offline,,,EPC,,1340000,USD,Veolia Weir Westgarth,,,,
36402,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),284,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1978,1979,Presumed Offline,,,EPC,,760000,USD,ENVIROGENICS (closed),,,,
41644,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),225000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1977,1984,Presumed Offline,,,EPC,,,,Mitsui & Co.,,,,
36437,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),156,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1984,1984,Presumed Offline,,,EPC,,100000,USD,VA Tech Wabag,,,,
36499,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),250,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1976,1977,Presumed Offline,,,EPC,,670000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36400,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),2840,Seawater (TDS 20000ppm - 50000ppm),Military,2,1978,1979,Presumed Offline,,,EPC,,6000000,USD,Bosco,,,,
41640,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),3800,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1977,1979,Presumed Offline,,,EPC,,,,Mitsui & Co.,,,,
36435,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),1664,Brackish water or inland water (TDS 3000ppm - <20000ppm),Power stations (TDS <10ppm),2,1978,1979,Presumed Offline,,,EPC,,1700000,USD,Unitech,,,,
35662,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),400,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1977,1977,Presumed Offline,,,EPC,,,,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36383,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),757,Brackish water or inland water (TDS 3000ppm - <20000ppm),Irrigation (TDS <1000ppm),2,1984,1985,Presumed Offline,,,EPC,,500000,USD,Al Kawther Industries Ltd.,,,,
36415,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),5000,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),10,1976,1978,Presumed Offline,,,EPC,,13260000,USD,Krupp Uhde,,,,
36497,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),125,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1976,1977,Presumed Offline,,,EPC,,340000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36398,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),170,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1981,1982,Presumed Offline,,,EPC,,460000,USD,Biwater,,,,
36413,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),750,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),3,1974,1975,Presumed Offline,,,EPC,,2010000,USD,Krupp Uhde,,,,
36448,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),135,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1985,1985,Presumed Offline,,,EPC,,140000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36396,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),121,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1979,1980,Presumed Offline,,,EPC,,130000,USD,Basic,,,,
41626,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,ED (Electrodialysis),250,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),5,1977,1978,Presumed Offline,,,EPC,,,,Ishikawajima-Harima Heavy Industries Co., Ltd. (IHI),,,,
36430,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),250,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1975,1976,Presumed Offline,,,EPC,,670000,USD,Hamworthy Serck Como GmbH,,,,
36364,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),125,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1983,1983,Presumed Offline,,,EPC,,130000,USD,Al Kawther Industries Ltd.,,,,
36495,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),100,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1975,1976,Presumed Offline,,,EPC,,270000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36510,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),6813,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),3,1974,1976,Presumed Offline,,,EPC,,16990000,USD,Veolia Weir Westgarth,,,,
36411,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),757,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1984,1985,Presumed Offline,,,EPC,,1990000,USD,Hydranuatics,,,,
36446,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),113,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Offline,,,EPC,,120000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36377,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),246,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1980,1981,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36508,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),506,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1974,1975,Presumed Offline,,,EPC,,1350000,USD,Veolia Weir Westgarth,,,,
36409,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),227,Brackish water or inland water (TDS 3000ppm - <20000ppm),Tourist facilities drinking water in  (TDS 10ppm - <1000ppm),1,1979,1980,Presumed Offline,,,EPC,,240000,USD,Hydranuatics,,,,
36426,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),200,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,1985,1986,Presumed Offline,,,EPC,,210000,USD,SEATEC,,,,
36392,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),600,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1985,1986,Presumed Offline,,,EPC,,1590000,USD,Amfitec,,,,
36343,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),100,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1984,1984,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36506,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),136,Seawater (TDS 20000ppm - 50000ppm),Demonstration,1,1978,1979,Presumed Offline,,,EPC,,370000,USD,Veolia Weir Westgarth,,,,
36407,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),500,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1978,1979,Presumed Offline,,,EPC,,1330000,USD,Hamon-Sobelco Kuehltuerme und Apparatebau GmbH,,,,
36422,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),151,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1977,1978,Presumed Offline,,,EPC,,410000,USD,Sasakura Engineering Co., Ltd ,,,,
36472,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),400,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1981,1982,Presumed Offline,,,EPC,,410000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36504,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),227,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1977,1978,Presumed Offline,,,EPC,,240000,USD,SIEMENS WATER TECHNOLOGIES,,,,
36388,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),2271,Seawater (TDS 20000ppm - 50000ppm),Military,1,1982,1983,Presumed Offline,,,EPC,,1700000,USD,Al Kawther Industries Ltd.,,,,
36420,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),500,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1980,1982,Presumed Offline,,,EPC,,1330000,USD,Osmotec,,,,
36470,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),360,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1984,1985,Presumed Offline,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36403,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),5070,Seawater (TDS 20000ppm - 50000ppm),Military,2,1978,1979,Presumed Offline,,,EPC,,12530000,USD,ENVIROGENICS (closed),,,,
36418,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),4540,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1977,1979,Presumed Offline,,,EPC,,11320000,USD,Mitsui & Co.,,,,
36500,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),350,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1977,1978,Presumed Offline,,,EPC,,930000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36401,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),182,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1984,1985,Presumed Offline,,,EPC,,490000,USD,EMCO,,,,
4102,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),34200,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),,1977,1979,Presumed Offline,,,EPC,,,,Sumitomo Corporation,,,,
36436,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),156,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1983,1984,Presumed Offline,,,EPC,,100000,USD,VA Tech Wabag,,,,
36416,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),567,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1975,1976,Presumed Offline,,,EPC,,1500000,USD,MECO,,,,
36451,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),150,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1983,1984,Presumed Offline,,,EPC,,100000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36498,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),250,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1976,1977,Presumed Offline,,,EPC,,670000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
41639,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),22500,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),10,1972,1979,Presumed Offline,,,EPC,,,,Mitsui & Co.,,,,
35661,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),400,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1976,1976,Presumed Offline,,,EPC,,,,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36466,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),280,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1979,1980,Presumed Offline,,,EPC,,290000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36414,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),1000,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),2,1978,1979,Presumed Offline,,,EPC,,2650000,USD,Krupp Uhde,,,,
36449,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),144,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1980,1981,Presumed Offline,,,EPC,,150000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36496,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MED (Multi-effect distillation),125,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1976,1977,Presumed Offline,,,EPC,,340000,USD,Veolia SIDEM (Soci̩t̩ Internationale De Dessalement d'Eau de Mer),,,,
36397,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),189,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1979,1980,Presumed Offline,,,EPC,,200000,USD,Basic,,,,
41627,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,ED (Electrodialysis),100,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),5,1977,1978,Presumed Offline,,,EPC,,,,Ishikawajima-Harima Heavy Industries Co., Ltd. (IHI),,,,
36464,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),260,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),2,1986,1986,Presumed Offline,,,EPC,,270000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36410,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),333,Seawater (TDS 20000ppm - 50000ppm),Industry (TDS <10ppm),1,1984,1985,Presumed Offline,,,EPC,,500000,USD,Hydranuatics,,,,
36445,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),110,Brackish water or inland water (TDS 3000ppm - <20000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),1,1985,1985,Presumed Offline,,,EPC,,120000,USD,VEOLIA METITO ARABIA INDUSTRIES,,,,
36378,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,RO (Reverse osmosis),246,Brackish water or inland water (TDS 3000ppm - <20000ppm),Industry (TDS <10ppm),1,1982,1982,Presumed Offline,,,EPC,,100000,USD,Al Kawther Industries Ltd.,,,,
36393,Jeddah,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),18924,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),2,1970,1971,Presumed Offline,,,EPC,,37810000,USD,Aquatech International Corp.,,,,
36526,Jeddah 2,Saudi Arabia,Jeddah,21.5169444,39.2191667,Desalination Plant,MSF (Multi-stage flash),44000,Seawater (TDS 20000ppm - 50000ppm),Municipalities as drinking water (TDS 10ppm - <1000ppm),4,1977,1978,Presumed Offline,,,EPC,,84360000,USD,Sasakura Engineering Co., Ltd ,,,,
